id,service,category,category_en,question,question_en,answer,answer_en,is_popular,tags
FAQ-0105,,ネットワークのパフォーマンスと最適化,Network Performance & Optimization,複数のデバイスを同時に使用すると、速度が遅くなりますか？,複数のデバイスを同時に使用すると、速度が遅くなりますか？,デバイスの数が増えると、帯域幅が分散されるため速度が低下する可能性があります。重要なタスクを行う際は、他のデバイスの使用を控えることをお勧めします。,デバイスの数が増えると、帯域幅が分散されるため速度が低下する可能性があります。重要なタスクを行う際は、他のデバイスの使用を控えることをお勧めします。,False,ネットワークのパフォーマンスと最適化
FAQ-0106,,セキュリティとプライバシー,Security & Privacy,友人が来た時、一時的にWi-Fiを使わせることはできますか？,友人が来た時、一時的にWi-Fiを使わせることはできますか？,基本的には可能ですが、セキュリティのため、ゲスト用のWi-Fi設定を使用することをお勧めします。設定方法についてはSun-Netサポートにお問い合わせください。,基本的には可能ですが、セキュリティのため、ゲスト用のWi-Fi設定を使用することをお勧めします。設定方法についてはSun-Netサポートにお問い合わせください。,False,セキュリティとプライバシー
FAQ-0107,,セキュリティとプライバシー,Security & Privacy,VPNを使用してもよいですか？,VPNを使用してもよいですか？,VPNの使用自体は問題ありませんが、一部のVPNサービスはネットワークのパフォーマンスに影響を与える可能性があります。また、不正利用はお控えください。,VPNの使用自体は問題ありませんが、一部のVPNサービスはネットワークのパフォーマンスに影響を与える可能性があります。また、不正利用はお控えください。,False,セキュリティとプライバシー
FAQ-0108,,セキュリティとプライバシー,Security & Privacy,セキュリティ対策として何をすればよいですか？,セキュリティ対策として何をすればよいですか？,強力なWi-Fiパスワードの設定、ルーターのファームウェア更新、不要なポートの閉鎖、定期的なデバイスのセキュリティ更新を行ってください。,強力なWi-Fiパスワードの設定、ルーターのファームウェア更新、不要なポートの閉鎖、定期的なデバイスのセキュリティ更新を行ってください。,False,セキュリティとプライバシー
FAQ-0109,,Sun-Net光,Sun-Net Hikari,インターネットの使用量に制限はありますか？,インターネットの使用量に制限はありますか？,Sun-Netサービスでは通常、データ使用量に制限はありません。ただし、過度な使用や不正利用は避けてください。,Sun-Netサービスでは通常、データ使用量に制限はありません。ただし、過度な使用や不正利用は避けてください。,False,Sun-Net光
FAQ-0110,,Sun-Net光,Sun-Net Hikari,インターネット料金の支払い方法を変更したいです。可能ですか？,インターネット料金の支払い方法を変更したいです。可能ですか？,支払い方法の変更は可能です。Sun-Netカスタマーサポートに連絡し、希望する支払い方法をお伝えください。,支払い方法の変更は可能です。Sun-Netカスタマーサポートに連絡し、希望する支払い方法をお伝えください。,False,Sun-Net光
FAQ-0111,,Sun-Net光,Sun-Net Hikari,引っ越しする予定です。インターネットサービスはどうなりますか？,引っ越しする予定です。インターネットサービスはどうなりますか？,引っ越し先がSun-Netのサービス提供エリア内であれば、移転手続きが可能です。早めにSun-Netサポートに連絡して、必要な手続きを確認してください。,引っ越し先がSun-Netのサービス提供エリア内であれば、移転手続きが可能です。早めにSun-Netサポートに連絡して、必要な手続きを確認してください。,False,Sun-Net光
FAQ-0112,,Sun-Net光,Sun-Net Hikari,インターネットの障害情報はどこで確認できますか？,インターネットの障害情報はどこで確認できますか？,Sun-Netの公式ウェブサイトやSNSアカウントで最新の障害情報を確認できます。大規模な障害の場合は、メールでも通知されます。,Sun-Netの公式ウェブサイトやSNSアカウントで最新の障害情報を確認できます。大規模な障害の場合は、メールでも通知されます。,False,Sun-Net光
FAQ-0113,,Sun-Net光,Sun-Net Hikari,サポートの営業時間外に問題が発生した場合、どうすればよいですか？,サポートの営業時間外に問題が発生した場合、どうすればよいですか？,緊急の場合は、Sun-Netの公式ウェブサイトのヘルプセンターやFAQを参照してください。翌営業日にサポートに連絡することもできます。,緊急の場合は、Sun-Netの公式ウェブサイトのヘルプセンターやFAQを参照してください。翌営業日にサポートに連絡することもできます。,False,Sun-Net光
FAQ-0114,,Sun-Net光,Sun-Net Hikari,インターネットサービスを解約したい場合、どうすればよいですか？,インターネットサービスを解約したい場合、どうすればよいですか？,解約希望の場合は、Sun-Netカスタマーサポートに連絡してください。解約手続きや必要書類、機器の返却方法などについてご案内いたします。,解約希望の場合は、Sun-Netカスタマーサポートに連絡してください。解約手続きや必要書類、機器の返却方法などについてご案内いたします。,False,Sun-Net光
